metric,method,band,contrast,n_pairs,n_subjects,mean_baseline,mean_comparison,mean_difference,t,t_df,t_p_uncorrected,t_p_fdr_bh,cohen_dz,wilcoxon_statistic,wilcoxon_p_uncorrected,wilcoxon_p_fdr_bh,omnibus_p_fdr_bh,interpret_posthoc,skip_reason
small_worldness,coherence,alpha2,Baseline_vs_T1,154,24,1.801660030695363,1.8025336807733636,0.0008736500780010112,0.02323408262735319,153.0,0.9814938261809902,0.994919579364209,0.0018722557329184342,5777.0,0.7311221325475945,0.8968299102842334,0.9250764849565241,False,
small_worldness,coherence,alpha2,Baseline_vs_T2,154,24,1.801660030695363,1.7988975167789345,-0.00276251391642849,-0.06871290361318935,153.0,0.9453078667031106,0.9793117468003448,-0.005537043565637051,5939.0,0.9589990590894434,0.9831557427994231,0.9250764849565241,False,
small_worldness,coherence,beta1,Baseline_vs_T0,154,24,1.7997096569535624,1.8989820495565006,0.09927239260293846,2.342322328788923,153.0,0.020452434591651966,0.2926186434210786,0.1887497121687521,4751.0,0.028207939706521214,0.3586663761222973,0.37714549170322126,False,
small_worldness,coherence,beta1,Baseline_vs_T1,154,24,1.7997096569535624,1.847238720961442,0.0475290640078796,1.1364679041409693,153.0,0.2575376786834754,0.6487628928935596,0.09157919350345878,5396.0,0.3025878649657314,0.6771142935213509,0.37714549170322126,False,
small_worldness,coherence,beta1,Baseline_vs_T2,154,24,1.7997096569535624,1.8659963456748545,0.06628668872129202,1.5834945338888902,153.0,0.11537365611349328,0.49841419441029094,0.12760162588163335,4910.0,0.05644677932941529,0.3751539795431908,0.37714549170322126,False,
small_worldness,coherence,beta2,Baseline_vs_T0,154,24,1.772232167187555,1.8776776314019235,0.10544546421436822,2.291818945973474,153.0,0.023280040353330898,0.3002526284259111,0.1846800336053868,4852.0,0.0441995412271451,0.3586663761222973,0.38226341563543,False,
small_worldness,coherence,beta2,Baseline_vs_T1,154,24,1.772232167187555,1.836343488116719,0.06411132092916404,1.3310657402475778,153.0,0.18514744407317937,0.600707852717897,0.107260334011894,5254.0,0.19807817282877715,0.561812542372111,0.38226341563543,False,
small_worldness,coherence,beta2,Baseline_vs_T2,154,24,1.772232167187555,1.8143248732867217,0.04209270609916647,0.9370634998219743,153.0,0.35020269061852816,0.6993248101947163,0.07551072869065398,5404.0,0.3094061538274554,0.6771142935213509,0.38226341563543,False,
small_worldness,coherence,delta,Baseline_vs_T0,154,24,1.9111704477813083,1.9042990944258966,-0.006871353355411965,-0.13067140884985678,153.0,0.896206904195295,0.9768139687654421,-0.010529802199276392,5911.0,0.9188221858590571,0.9737571447584864,0.11890266966340164,False,
small_worldness,coherence,delta,Baseline_vs_T1,155,24,1.9060474471542919,1.7640888244440953,-0.14195862271019608,-2.909509042374254,154.0,0.004156438394830254,0.288817611864498,-0.23369739004516002,4653.0,0.01289068550213895,0.3586663761222973,0.11890266966340164,False,
small_worldness,coherence,delta,Baseline_vs_T2,154,24,1.9091109127521104,1.8201423548555407,-0.08896855789656992,-1.8367585184038515,153.0,0.06818602489365873,0.4293646061670533,-0.14801021934990577,4966.0,0.0708317320113382,0.4160114403381392,0.11890266966340164,False,
small_worldness,coherence,theta,Baseline_vs_T0,154,24,1.8781683053947522,1.9044949452155104,0.0263266398207582,0.49041631213248305,153.0,0.6245419061219746,0.865255437534153,0.03951887262489936,5492.0,0.3910414693812734,0.7070408977836368,0.5237584431853034,False,
small_worldness,coherence,theta,Baseline_vs_T1,155,24,1.874369023748623,1.813844575842802,-0.06052444790582102,-1.2679055010775495,154.0,0.20674529358001092,0.6258051868594342,-0.10184062056872961,5670.0,0.5029032802882769,0.7943004184718149,0.5237584431853034,False,
small_worldness,coherence,theta,Baseline_vs_T2,155,24,1.874369023748623,1.8217523742328086,-0.052616649515814774,-1.0603549556979923,154.0,0.2906433274084226,0.6538932592664598,-0.08516975959141802,5719.0,0.5603031407995256,0.8258052346514569,0.5237584431853034,False,
small_worldness,wpli,alpha1,Baseline_vs_T0,155,24,0.9411899084273474,0.8660012208361643,-0.0751886875911833,-2.710589850071702,154.0,0.007478713297434308,0.288817611864498,-0.21771981603045176,4717.0,0.017671002801454665,0.3586663761222973,0.259282814268171,False,
small_worldness,wpli,alpha1,Baseline_vs_T1,155,24,0.9411899084273474,0.8889540675311464,-0.05223584089620129,-1.9720248449867694,154.0,0.0503979872670105,0.4147926583012937,-0.15839684725693273,5049.0,0.07518559787465048,0.4160114403381392,0.259282814268171,False,
small_worldness,wpli,alpha1,Baseline_vs_T2,155,24,0.9411899084273474,0.9218429503831272,-0.019346958044220625,-0.6353939754260018,154.0,0.5261145043788408,0.8252056643427254,-0.05103607225303641,5740.0,0.5858392883886973,0.8397803213580997,0.259282814268171,False,
small_worldness,wpli,alpha2,Baseline_vs_T0,154,24,0.9033892800851268,0.9327861979536796,0.02939691786855263,1.0584569305542928,153.0,0.29151539473181043,0.6538932592664598,0.08529289010724662,5564.0,0.46670354145776394,0.772096508698444,0.6008903696598039,False,
small_worldness,wpli,alpha2,Baseline_vs_T1,154,24,0.9033892800851268,0.9488800805947438,0.04549080050961683,1.642098102221316,153.0,0.10262348766365365,0.4925927407855375,0.13232403599524328,5079.0,0.10899652883139918,0.44867054490197567,0.6008903696598039,False,
small_worldness,wpli,alpha2,Baseline_vs_T2,154,24,0.9033892800851268,0.9499327620286435,0.04654348194351655,1.5913585773583088,153.0,0.11359294411705832,0.49841419441029094,0.1282353285634085,5034.0,0.09220234764223766,0.4436046200964907,0.6008903696598039,False,
small_worldness,wpli,beta1,Baseline_vs_T0,152,24,1.0033447529634674,0.951089352629207,-0.05225540033426053,-1.8151779428398462,151.0,0.07148089802225786,0.4293646061670533,-0.14723037274634695,4836.0,0.07202137827206077,0.4160114403381392,0.5690846349834214,False,
small_worldness,wpli,beta1,Baseline_vs_T1,153,24,1.003536227809957,0.9989891824446975,-0.004547045365259394,-0.17077838970159762,152.0,0.8646251411026229,0.9753452672516295,-0.013806614496325144,5668.0,0.6852681392912195,0.8851623397818827,0.5690846349834214,False,
small_worldness,wpli,beta1,Baseline_vs_T2,152,24,1.0037890745273537,0.9766865476292367,-0.02710252689811668,-0.8817711467699197,151.0,0.37930203831213427,0.7069282866282292,-0.07152108427055928,5336.0,0.37926166636971126,0.6942416943716748,0.5690846349834214,False,
small_worldness,wpli,beta2,Baseline_vs_T0,154,24,1.0363830284433626,1.0264788795310624,-0.00990414891230038,-0.29779715956289643,153.0,0.7662619726634644,0.9165925132241632,-0.023997178979731235,5959.0,0.9877667417903209,0.9900224466120051,0.9003189451995057,False,
small_worldness,wpli,beta2,Baseline_vs_T1,153,24,1.040061812546224,1.0248910255788368,-0.01517078696738705,-0.44026699716992707,152.0,0.6603691777878361,0.8914983900135788,-0.0355934771138259,5678.0,0.6987045320963473,0.8851623397818827,0.9003189451995057,False,
small_worldness,wpli,beta2,Baseline_vs_T2,154,24,1.0363830284433626,1.0086226163192507,-0.027760412124112087,-0.874502561198581,153.0,0.3832152750238834,0.7069282866282292,-0.0704694245912827,5697.0,0.6255915295867578,0.8599169430912867,0.9003189451995057,False,
small_worldness,wpli,delta,Baseline_vs_T0,150,24,0.84572056913997,0.8271531268336313,-0.018567442306338777,-0.6308195445499211,149.0,0.5291249282938308,0.8252056643427254,-0.051506200130739595,4935.0,0.17226429575095692,0.5392621432203869,0.38124221721225643,False,
small_worldness,wpli,delta,Baseline_vs_T1,149,24,0.8488017173562007,0.7889878801621091,-0.05981383719409171,-2.1259687132396787,148.0,0.035165414779086517,0.3532897484782645,-0.1741661431910735,4697.0,0.09149127129568267,0.4436046200964907,0.38124221721225643,False,
small_worldness,wpli,delta,Baseline_vs_T2,149,24,0.8456199247051948,0.8593327412754401,0.013712816570245387,0.4826876065096506,148.0,0.630030747197981,0.8667938942341649,0.039543309489164,5092.0,0.34772038772800007,0.6812334056688145,0.38124221721225643,False,
small_worldness,wpli,theta,Baseline_vs_T0,153,24,0.8729232162588583,0.8841952872788248,0.011272071019966485,0.39784479167258396,152.0,0.691302790832656,0.8980351570182,0.03216384507191994,5663.0,0.6785867703531405,0.8851623397818827,0.6008903696598039,False,
small_worldness,wpli,theta,Baseline_vs_T1,153,24,0.8729232162588583,0.8383248560314891,-0.034598360227369215,-1.1945749596157427,152.0,0.23411385430375853,0.6363201327062001,-0.09657566149438546,5141.0,0.17218455365250984,0.5392621432203869,0.6008903696598039,False,
small_worldness,wpli,theta,Baseline_vs_T2,153,24,0.8729232162588583,0.8819979799950971,0.009074763736238603,0.3308673947821064,152.0,0.7412003139268758,0.9046958313206618,0.02674904346587377,5662.0,0.6772535021194801,0.8851623397818827,0.6008903696598039,False,
